,premature_death,premature_death_black,premature_death_hispanic,premature_death_white,poor_or_fair_health,poor_physical_health_days,poor_mental_health_days,low_birthweight,low_birthweight_black,low_birthweight_hispanic,low_birthweight_white,adult_smoking,adult_obesity,food_environment_index,physical_inactivity,access_to_exercise_opportunities,excessive_drinking,alcohol_impaired_driving_deaths,sexually_transmitted_infections,teen_births,teen_births_black,teen_births_hispanic,teen_births_white,primary_care_physicians,ratio_of_population_to_primary_care_physicians,dentists,ratio_of_population_to_dentists,mental_health_providers,ratio_of_population_to_mental_health_providers,preventable_hospital_stays,preventable_hospital_stays_black,preventable_hospital_stays_hispanic,preventable_hospital_stays_white,mammography_screening,mammography_screening_black,mammography_screening_hispanic,mammography_screening_white,flu_vaccinations,flu_vaccinations_black,flu_vaccinations_hispanic,flu_vaccinations_white,high_school_graduation,some_college,unemployment,children_in_poverty,children_in_poverty_black,children_in_poverty_hispanic,children_in_poverty_white,income_inequality,children_in_single_parent_households,social_associations,violent_crime,injury_deaths,air_pollution_particulate_matter,drinking_water_violations,severe_housing_problems,percentage_of_households_with_high_housing_costs,percentage_of_households_with_overcrowding,percentage_of_households_with_lack_of_kitchen_or_plumbing_facilities,driving_alone_to_work,driving_alone_to_work_black,driving_alone_to_work_hispanic,driving_alone_to_work_white,long_commute_driving_alone,life_expectancy,life_expectancy_black,life_expectancy_hispanic,life_expectancy_white,premature_age_adjusted_mortality,premature_age_adjusted_mortality_black,premature_age_adjusted_mortality_hispanic,premature_age_adjusted_mortality_white,child_mortality,child_mortality_black,child_mortality_hispanic,child_mortality_white,infant_mortality,infant_mortality_black,infant_mortality_hispanic,infant_mortality_white,frequent_physical_distress,frequent_mental_distress,diabetes_prevalence,hiv_prevalence,food_insecurity,limited_access_to_healthy_foods,drug_overdose_deaths,motor_vehicle_crash_deaths,insufficient_sleep,other_primary_care_providers,ratio_of_population_to_primary_care_providers_other_than_physicians,disconnected_youth,median_household_income,median_household_income_black,median_household_income_hispanic,median_household_income_white,children_eligible_for_free_or_reduced_price_lunch,residential_segregation_black_white,residential_segregation_non_white_white,homicides,firearm_fatalities,homeownership,severe_housing_cost_burden,%_below_18_years_of_age,%_65_and_older,%_non_hispanic_african_american,%_american_indian_and_alaskan_native,%_asian,%_native_hawaiian_other_pacific_islander,%_hispanic,%_non_hispanic_white,%_not_proficient_in_english,%_females,%_rural,uninsured_adults_raw,insured_adults_raw
0,1.9754228405924876,2.5201156635582636,4.316709209491194,1.792143636934321,1.6219467066835367,1.5649230136312657,1.277718282064082,2.3959810963467865,0.4373048488448425,-0.16110202484311903,1.7168323673881705,1.1222645263157152,2.686728197965704,-1.0772092475233388,1.6033294307136803,0.4869876398530271,-1.4051603257474694,0.09146002751762469,2.034726589399132,2.113006885115191,2.4088988901196,0.4756679066831022,1.6181107236618923,0.05624892747652504,-0.38329439683263916,-0.27580651811248635,-0.1763359351468095,0.8325570439871219,-0.6927118030421754,0.746418482553546,0.5981797785698315,-0.07160079547364888,0.8360497766043906,-1.0910494128980488,-0.29577454556395716,0.016857737264189227,-0.47669076634318325,-1.3586909687891184,-0.1500442571673019,-0.47416817320869087,-0.8335736160609845,-1.923111846481633,-1.464986017670208,1.4329209553172912,1.8257574910379906,0.21038839078464447,-0.15958407482357673,0.7051550327435387,0.09671449699429097,1.7400551387873735,-0.3731897185698241,2.3678833784550797,0.6800109905454685,0.10037258236502299,-0.5610836076867821,0.12303749951431207,0.2608130697917739,-0.31540346910456213,-0.10587658165056138,0.6563482732471818,0.3248745839264377,0.30068859322802405,0.778274329789934,-0.9841739715308127,-1.7268208977008395,-0.8699818409749195,0.28103466935453114,-1.0912340144074977,1.7981852914234986,1.811000990323517,0.5932397705391733,1.4503681830044162,1.3903988146357287,-0.35257035876505116,-0.029001517756073746,-0.08403785625569965,0.17686243900971835,-0.5182481660827865,0.2904500043027438,1.5522784741643167,1.23531622586649,1.1243633352720415,1.294977387746127,0.872849456986124,1.5105741763018248,-0.10787100609735598,1.2677422716663649,-0.5625979452203589,1.2048832478396299,1.5151643405775357,-0.7719777800951334,0.3815354875212185,-1.0250360672118135,-0.557162458836146,-0.6181580933337801,-0.4588290848880846,1.3644682512127724,1.0304812736231093,2.040775423260084,0.27552003100085426,0.9666845977276567,-0.9759623827111544,0.2707832406503384,0.9259552315369506,-0.0961804507614972,1.572815555190732,-0.058535862008588554,-0.15371235503523803,-0.4829264264617194,-0.03199526844794395,-0.8569632802632925,-0.18841603700615137,0.25328622250141813,-0.7500285314440617,3201.0,40117.0
1,-1.0273286671571094,0.5934844222580385,0.2690552012224611,-0.31286892659655663,-0.4098874932025304,-0.6755432002032483,-0.3507009951876539,-1.215237168660125,-0.631680817817927,-0.7608278921177251,-1.463809598563114,-0.7969639301653113,-0.6704470155154759,-0.9284737720286158,-0.22938229323419315,-0.3441559513099061,-0.5730812066759352,-1.3104676296628495,-0.5414502182681457,-0.5922030281719739,0.1800878926736127,-0.7010477773132102,-0.05236176180383083,-0.6099399313546913,0.12714903164593275,-0.34374485654733683,-0.11456596156016725,-0.013224121119413361,-0.5158737335848272,-0.16323972024581024,-0.07571697258764991,-0.6392478190402003,-0.0712625762609439,-0.34857808718787586,0.34380300857686036,0.1747705337196442,-0.1724816734466919,0.10696876411737505,0.2631816448318465,-2.2588043780076705,-0.5820073496754816,0.34857944570135685,-0.01001495778218921,0.11582164960292435,0.016914829780862017,0.5060022774545704,1.721690161083385,0.010743945897745594,-1.2261013845708497,-0.32217848940396554,0.17010514055017836,-0.7152532813284332,-0.21392638188894675,-1.1390106085769405,1.7822655773580138,-1.2470007420707767,-1.171898404160098,-0.5316754556232883,-0.8923183025790323,0.26462305185732493,1.101005223367563,0.21531743323991778,-0.6643278139071963,-0.019005102843024695,1.6146828247546212,0.14382526171661641,0.5041973464258357,0.38743064233106816,-1.069558364752283,0.3067839992559535,-0.5863588884454488,-0.35537555958834877,-0.3033822456371926,-0.5083737388954479,0.486912888998685,-0.731722277903158,-0.8574437070668431,0.5459664407573785,-0.8878050477569998,0.23794866903865422,-0.5555710527963927,-0.2964864031982709,1.4142295207292332,-0.8847265767261807,-0.23766652525797707,2.1900674983356634,-0.7234780448247935,0.2853825451538791,-0.86031494550288,-0.15127805173312237,-0.2723598001808992,-0.5271264156942256,-0.24707337184049438,-0.9446090786543934,0.6222969911449416,-0.2556448721704355,-0.14330237598019993,0.5626825024920102,-0.6765025814824749,-1.1099298546749923,-0.3580468100918795,0.9364397075342101,-1.465501517337114,-0.18490536204710403,1.2805043838227383,-0.6748889583262232,-0.27281424501377755,-0.4406967082374354,0.8225470791797451,-0.598188563667704,0.7656378674286756,-0.47526955440344487,0.33610823623624514,0.707313969317971,651.0,9579.0
2,-0.5451724929029128,-0.09112166051037197,0.6317253671979494,-0.6793350161410537,-0.4784360720205774,-0.4228509176065878,-0.3711565812726507,-1.0149346125443095,-0.7877996419576795,0.05602405363489024,-0.15373262875200272,-0.5334187905661427,2.13555017784193,0.7076164584133421,0.18714309857214173,-0.16859071312621968,0.12556463714733593,-0.33990232802027065,-0.33572911458943416,-0.7368249661908131,-0.400352499777044,0.022911422989491618,-0.8682866512296147,0.6396481102108562,-0.6229762256839334,0.14538289503076543,-0.4722875632407921,-0.09860916886316151,-0.4829135212408269,-0.3485678118875622,0.4400407646951604,0.334348009909399,-0.3121237981110442,-0.8435589709946574,-1.1701766178968258,0.05420492290746708,-0.3406067967054964,1.172903115322098,0.3185075097935489,0.312565204683479,0.4235161917727268,1.5070380273202642,0.36203353526270693,0.04925970872507598,-0.6947609713694834,-1.6982480869640293,-0.39886210903276786,-0.4305267801536837,-0.4618126865401767,-0.2634090551603075,-0.3898088345050315,-0.7375623975878748,-0.44700620427206766,-0.0545503165027221,-0.5610836076867821,0.17523497606827101,0.23911647512468862,0.06340552235074952,-0.7530161787573687,-0.3169208872076955,0.599898894653946,-0.3808031866499723,0.36730512776475704,0.23400032875474466,0.5341816804535955,1.1399899170472876,-0.03715131935930062,0.7688887871255038,-0.6241248086894767,-0.32495442814866127,0.014122652431995585,-0.9388238791660638,-0.6800350132675215,0.027833812449733077,-0.2534983194372904,-0.10745926608460192,-0.6366703951567139,-0.01612364508382894,0.0849727471238675,-0.5473726301723661,-0.5155672020910604,-0.4238338743578203,-0.7323088729666787,-0.44064569887487176,-0.8457502475396472,-0.17498968766053505,-0.6770732096496045,-0.5790618876514724,-0.8823450014869542,-0.9400875238846144,0.5317151740450262,-0.2673226279512053,0.4489848285301678,0.012104478203630392,-0.2345899264715649,0.2787816904106909,-1.07978040245713,0.4048562000391006,1.1419596153272928,-0.15337436098663668,-0.4085175533581802,-0.09711330673282544,0.5596666340380866,0.36915566979667147,-0.24888566912812674,-0.5890971464982473,-0.097652621340641,-0.3423431828046722,0.7878280810171385,0.7891880808767943,-0.08654420202425252,1.0596418989951504,0.2281508006318039,-0.16870017234710366,2097.0,28244.0
3,1.7905613102132178,-0.4194876993668889,-0.038555756853944384,0.6070923802687367,-0.31983393845219543,-0.028240562333055025,0.22138491748739456,-1.3522414208118638,-0.4686718065141419,1.8091872137502312,1.530676059589885,0.14790622346962057,-0.21948318086875232,0.7076164584133421,1.6033294307136803,-2.6703235102396143,-0.1583122135353788,-2.71239528768448,-0.18706133033095218,-0.8174861262566196,0.03694793709744581,1.7012573797922668,0.8025195443179444,-0.333053815468776,0.004089360828878606,-1.0086128601754252,0.9333293088278596,-0.07657113913647678,-0.002430530174759966,-0.7871530168086803,-0.1221540426682338,1.4809172912219573,-0.8041527102326023,0.8888741223290814,-1.4900413367857426,-1.0625768808944305,-0.6009353222864333,-0.5592402053855765,-0.3465029489721616,1.8209967182430336,1.6109559711047718,1.1640020258862043,-1.4575237551892875,0.15514891318936427,-0.2054838580786212,-1.0882210288575016,-1.4824630278124529,0.4628375568040852,-0.6329372310718484,1.1059917135655182,-0.1792042640561911,-0.949361743174709,1.6171412195852142,-1.4488564063124334,1.7822655773580138,-1.0333526012023775,-0.9377236093904222,0.5783004594369551,-1.5307784840128735,-0.27990058513514654,-1.0972159425146564,-0.49940509218801654,0.698711994097075,-0.2532693913594783,-1.2110061892191202,1.3880075651878654,-0.9097562610502911,-1.2970790735244997,1.536581456910422,0.3957641947604143,0.7481796394410065,0.8255791779866862,0.7787288602416931,1.5741166812507779,0.413509720330177,2.2328833537477215,0.9190202091053488,-0.10863582877507388,1.73005451727771,-0.07800132939403136,-0.004022309894296115,0.2517085098934884,0.10245605791506386,0.20722443177096284,0.028370103240253877,-1.3203909807594902,1.2218348033859623,1.187799366178796,-0.6052591407134879,-1.310390860201936,1.579497456819118,1.4871546574671533,-0.4966870708901155,1.2091004628191824,-1.6263279881869726,-0.5765427553940532,0.011267819737032673,-0.8493523538757364,-0.16981820823012717,0.9808710733883377,0.5574458999128488,0.04343168397717129,-0.7838883499950797,-0.09857141583068663,0.26438189810670526,-0.7008388547984303,-0.8551651405676621,-0.5822675440702727,-1.2283568143431762,-0.632784450798096,0.8484877336565015,-0.4488169985312805,0.3239727996488449,1.772310305208852,202.0,2796.0
4,0.8058580606852825,0.3440283895260798,0.24808564450231593,0.897734879965147,0.2138899138013048,0.6159110382181802,0.856490926032382,-0.22006576655895546,-0.195678991959614,-0.7102079506805408,0.24159313786331008,0.78897335860895,-0.3698044590843278,0.41014550742389616,-1.1873906943887622,0.1095290690387599,-0.5576737443521513,-1.871238693039733,-0.2918419458046424,1.17749610744526,0.3767269349039647,0.32277065067506633,0.6833609091420082,-0.09642737363235664,-0.29699024912556915,-0.7505658118487754,0.39500719299082027,1.7871412532054618,-0.7719645175928154,0.790720018404164,-0.2336310831286118,0.2164456227872174,0.9041300108014062,-0.34857808718787586,-0.12703651691623158,0.42554226402061,-0.41058819518514894,0.5066941458191464,-1.0186807688406954,0.44612013998838096,-0.36239885721937326,0.5634408632450262,0.5223873850480715,-0.33375369995253473,0.2986198344028737,-0.06088180373524356,0.7132343785657377,0.35270158879331526,0.5216589129858057,0.4381763721114992,1.2233464732643817,0.548876412591859,0.7491008183462442,0.2552954812327681,-0.5610836076867821,-0.49024262753435466,-0.8482541775597339,0.6437464291271177,0.5430396188478864,0.08105688348670492,0.4754339824435281,0.08488762902858352,0.09529130658803486,-1.3027734039131893,-0.7145041516578726,0.01627069608798163,0.43861457740033855,-0.7908361086717856,0.5212757640434537,0.14806869026850994,0.025318491354960716,0.7752250294213949,2.1379425902486133,-0.09651357152936332,0.18662527151240077,0.5557164831927259,0.13392725077690923,0.01233468783870296,0.06203467625366066,0.7169973306846924,0.647143871303646,0.8098869187029392,0.3409603238812765,-0.8062215138870312,0.18039103381067104,-1.029459441540995,0.6417169204162877,0.18720081901787936,-0.014379850865301878,-0.11515778518014577,-0.2927430901148795,-0.08659164902254934,-0.6055463785312003,-0.16317967482756937,-0.3589953325968556,-0.6474725377399745,0.6177856569168548,0.0793250559777542,-0.15386577250488684,-0.4856390867250347,0.3164897973930231,-0.760039087453331,-0.9575784269950655,0.5217037671745156,0.396973811580285,-0.6458162214728309,-0.37780660611890077,-0.1590767745009454,-0.7303113984822975,-0.5428758814440078,0.6704405228992649,-0.39709884336670465,0.5024952978750823,-0.3019956567936108,635.0,8431.0
5,1.2407271623057594,0.3610770581959938,0.2655896946068476,1.056351888487786,-0.36826865387912683,-0.06782777624203004,0.21260247106551433,0.8277192980078837,-0.19838318472704528,0.5987249359448922,0.7390983900812033,-0.2740145635713342,-0.5702328300384256,-1.2259447230180631,-0.5209500674986264,-1.5163009204597602,-0.6895977250616228,-1.1352266727255793,-0.9293030724037432,2.334339338457179,0.38676238181077965,0.49508117857984607,0.8374641188725831,-0.8073767544754136,0.38318554705438684,0.14357134593238732,-0.47126280057309317,-0.4040689682036103,-0.30702255249768673,0.3521348134830458,-0.18726679326245096,0.4100492159176308,0.5942520890870393,-0.10108764528448443,0.2852837073780409,1.174007867278456,-0.2320954003684716,-0.026273029783215406,0.3412377733423652,0.6234446602105188,-1.1578204908275553,0.6487282110369077,0.2869475320076275,-0.22266607290292084,0.7137640517405753,-0.5750386119092291,-1.2419349969727245,0.29302610982259597,-0.3155443973507458,0.05021868760092448,2.679971882805826,0.27810035142643935,0.7946264700673502,0.10037258236502299,-0.5610836076867821,-0.6586591571860767,-0.6483257690922614,-0.6473536240678387,0.1919466437572158,0.5410817762607107,0.2991595846543915,0.729069300723874,1.2418062462221537,0.018477183319607876,-1.5654587630392043,-0.5045066565697293,-0.8088315323179865,-0.9628961422854495,1.5351673821292706,0.3613276860069165,0.035147078717622605,1.0827715937185225,0.6203281468245108,-0.47225947929869183,0.3497762957139244,-0.12759758856395834,-0.3172156222085308,0.2899996896162512,0.24808207498639226,0.007983222033024828,-0.04371994331128151,0.19512431584056217,-0.1360482080511471,-0.5507871303208428,0.18039103381067104,2.1850430397846514,0.8266890138401356,0.7920724470154659,-1.0129416424623847,-0.32338860296320493,-0.16290180876516422,0.4517981534347983,-0.6304210770128812,-0.10368204875721468,-0.5589938529006298,-0.7008538388962139,0.7178180611768167,0.006380942554057979,0.5486904626136053,0.09372292026030137,1.216721352470536,0.3452165031674558,-0.7176949721920713,0.1934343740792038,0.7436207492474368,-0.6668888401788888,-0.11103777106435622,-0.48263560236881775,0.09741759469545698,-0.5907683573653412,0.7711834046622481,-0.24259292816811356,0.6069671064913239,0.37919189414301296,603.0,7331.0
6,0.3929241321290247,-1.1093146486320626,-0.01956060370492971,0.4491235770532164,-0.2369734761063472,0.13739556437330824,0.21285848626141754,0.6817432420208652,-0.4130374338797118,-0.3366320251530511,1.2455536776854612,0.2973131563580279,-1.1715179429007274,-0.036060919060275407,-0.22938229323419315,0.5585188778328621,0.9968670682325738,0.03753973307538789,-0.09325250705345961,0.7190210428289852,0.16951303681378396,0.11434735249287387,0.8865398493947659,1.8369595445784601,-0.8897870702183057,0.8128365414271326,-0.7602609177286461,0.32904982355954815,-0.6110188136592904,0.5263875211621433,-1.9100672356348096,-0.2567965572151393,0.6157545876540536,-0.10108764528448443,-0.14008288786941253,0.39032959369696735,0.06764511220756345,0.10696876411737505,0.4755206570589055,0.3953792444616022,-0.13519038948670054,-0.36865161847700784,0.9047260885065426,0.10141906368958187,0.34309957197477037,-0.6480878101179456,0.4764347731909328,0.262351240199986,0.2639071603446423,0.7692632096448513,0.44285395097433394,-0.7773183948620866,0.7152697977590093,0.10037258236502299,-0.5610836076867821,-0.36285021332168843,-0.10300547307049522,-0.4694928223941019,-0.5680589256261064,0.7662017612887135,0.17799024514375478,-0.08199811639012572,0.7924632665567707,-0.9466916853681804,-0.6554141013830602,0.46842841249467226,0.3757914066975134,-0.4165202634852156,0.3841105102717326,-1.6783494970934905,-0.27374385276390395,0.2796785001199687,1.5111697636951578,0.046111711404219775,0.13578557131677207,0.332185732427636,-0.3212066664917168,1.2057635150575106,-0.1714204440526907,-0.31409912888507446,0.19392656289310733,0.08445773366069313,0.10245605791506386,-0.17700929381802608,0.44642766230890196,-0.44931584662686963,-0.12686659538365014,-0.1444429206764787,0.6502370883519397,3.0316552735125692,-0.9369046200957901,-0.10431457261758223,-0.47519255791639814,0.2525176202617661,0.21345926729515824,-0.4871459811070357,0.028869155349198598,-0.5708492442187494,0.04591738640386479,-0.08750782064851842,1.8918205902763108,-0.5709190088832142,0.3850403993183875,0.09743943973098113,-0.14467623741578287,0.008622754398540171,0.4384324609932205,0.044186292192704694,-0.6010263505573796,-0.41124186402532376,0.18196594667584462,-0.17803495371316855,0.13580524142994746,-0.6200736170296555,2729.0,36329.0
7,0.3637898713704154,0.21133869507413597,0.07527956343472941,0.42461443829896933,-0.029701092727734496,0.2971653680929389,0.6191122877911782,1.4252695484544209,0.8562440759663611,0.5981852307045563,-0.19904598371349388,0.2100038423417589,0.4820161174705998,-1.2259447230180631,0.7702786471010106,-0.5021316472656037,-0.5862518247217845,0.6522310908945087,-0.13329954856958218,0.7163938157497252,0.3336741757414935,-0.4481361590002626,0.30139070020996617,-1.0648041203283563,0.8704413866324701,-0.18582325129784008,-0.25105799058862127,-0.9104508222913059,0.8050814487835313,0.4998065996517725,-0.4026967763223659,-0.6523997494513555,0.5258781479319197,-0.34857808718787586,0.9254693296068488,0.7061196223814806,-1.7007674362630487,-0.8257237931867574,0.5005144383248253,-1.6152811927383801,-1.048184449378084,-0.33798315777844906,-1.237578661404726,1.0731672462822972,0.4024058887372992,0.4075917399860862,0.3052842663416177,0.47721297375151783,-1.1049106372176862,0.6723299641595548,0.28878139327628566,0.695896035295153,1.685578332262197,-0.5193190131059601,-0.5610836076867821,-0.12710144690506572,0.012634171644066026,-1.0486284614604184,-0.11478321205725633,-0.1024321184401372,0.020305368335474798,1.0084965795388023,-0.4248895927559946,0.8524580504381816,-0.7311049820127814,-1.0796381110992066,-0.6663015413932242,-0.5245252855599064,0.6273313726298362,0.34938047669145456,-0.3404788988486184,0.5970739058602162,0.18131743728922003,-0.4907255345262122,0.22712488465173586,-0.6614455909891365,0.33788118157896774,0.3705885004597718,-0.5199084564347903,-0.06575479319703016,0.3497690785762328,0.5855494977012957,0.937220988796808,0.2526765697782981,0.4844328949515064,1.6504002162280047,0.35904494689017025,-0.025405368596855788,-0.7468511958753369,-0.05867152729524877,-0.323068860226095,1.2810977904756127,-0.3245576242538143,-0.31570329159692223,0.5830860773997998,-0.1783646540287202,0.21649019631874544,0.3499627751742865,-0.29914974281940354,0.4606847994214367,4.2421660848593765,0.33067130345802387,0.03992543183480442,-0.39538155101589384,1.060394937595918,-0.6639435441746221,0.010217810643398714,-0.4781910635052683,-1.0358808720122668,-0.6580087032114689,0.803780305152094,-0.5716498490463635,0.6221060713157462,0.9462033837911045,578.0,7278.0
8,-0.34437540024415675,0.9825631886234948,0.480908350989702,-0.0444857875668573,0.13203181651652451,0.34895436106692096,0.25548449884280866,-0.20290224615636443,-0.6173976538319208,1.0801161956545466,-0.9690185615503218,0.7855128797455249,-0.06916190265317686,0.26141003192917317,1.7699395874362143,-0.6833856821458656,-0.07110390361450479,0.8925615467476241,-0.34670090678563215,1.2547899360734147,0.8158927401816083,-0.22351145550986198,0.532371321014044,-1.049400312139987,0.8342642134630723,0.6286547204475447,-0.6953623894946914,-0.24471193992775325,-0.4128335840525361,-1.2899754487131947,-0.17504768841920698,-0.4333249532633014,-1.1190161749975607,1.3838550061358628,0.632798577460019,0.28591111147121134,0.8476806550350147,-0.2927566175843956,0.46153302076177993,-1.6581822682329246,-1.440434147268614,-1.498453805822523,-0.36589447274654685,0.2610153044488939,0.06139456735275867,0.07433662450278912,-1.3172069267254887,0.1334430863252523,0.22138239655031242,1.380509517497791,1.127870980798759,-0.793335271499629,-0.485074127370812,0.10037258236502299,-0.5610836076867821,-0.6078060821029526,-1.0957219886554854,2.2294295730361786,-0.2839160301508227,0.8627579190089899,0.8447670955716567,0.8313927502730976,0.5076919776582294,-0.787391969176992,-0.4010518711616025,-0.55787912166765,-0.5543121698447472,0.1573618252097129,0.10412370360368275,1.094236476194782,-0.5040036197416805,0.11321886854885896,0.0753285734062803,-0.7926024389612707,0.9265500305453626,-1.0405863907384658,-1.1374286063395154,0.7242228000723986,-0.4735781793635731,-0.0845699124844839,0.2584341867587178,0.3034816569162292,-0.01679607506804079,-0.7019386692201011,0.18039103381067104,-0.7521564731921436,-0.41403884612804787,0.845514169499415,0.1433526309911761,0.7435120848243314,-0.6171103855378752,-0.048322418834663164,-0.9055161745071512,-1.0977893264527798,0.30144608702040426,-0.5916199999205449,0.37840098575471093,0.8719566453111202,-0.6714094904036204,-0.9413763372125157,0.09156499738643921,0.6533645992575969,-0.3638539953371442,0.40747821717762517,0.31134456753413936,-0.6956796358190674,-0.847726531512471,-0.24217134547695043,-1.2283568143431762,-0.5906739703162365,0.7702372433616168,-0.18327774131052824,0.46364563728240893,0.47833120190023165,544.0,7107.0
9,-0.05808749119894301,-0.42012138826138135,-0.1572807834067733,0.2520924079539883,-0.11313063159843131,0.07261354924570679,-0.019640273664651372,-0.801555035553596,5.166837697508277,0.39935502608884105,-0.018327660699325315,-0.040742456626431674,-0.21948318086875232,1.0050874094027906,0.22879563775277523,0.3293286101619511,0.27732452708812766,-1.228001297431805,-0.6709173661832816,-0.5993497897763739,-0.22173704700590607,0.24218147084520605,-0.700580020069293,-0.692509031049897,0.22519441400357593,1.029000074861594,-0.8263867480861298,-1.1188079102563309,5.343414953681273,0.740511611106797,-0.31483954845895273,0.13630748466271486,0.1434475713246887,0.146402796618907,3.0138621063308233,3.2792716002244835,3.4394583723950105,-0.15951482368380512,2.1476455714767875,0.3539722245725406,-0.27486703480155705,0.6603565275995537,-1.183513959411509,-1.0757579149888232,-0.6651078129882195,0.7905858391857323,-0.15219273225999602,-0.027674613419205515,-0.2630592779775544,-0.6806304403419224,0.17005701835790263,0.0078603375247248,-0.509319540349138,-0.0545503165027221,-0.5610836076867821,0.002351932884881521,-0.22670235528787083,0.5916826191824479,-0.46847296962660245,-1.553542354838879,-2.125933844740424,-0.11072947085664467,-0.15667606647220048,0.11218289872618879,0.11618055803234378,-1.9399331729804616,-3.6241139783655987,-0.13221957285533753,0.07584220798064743,-0.2949670870687759,2.0110958383146196,0.4585519223235418,-0.27535494108016545,0.9479314485622634,-0.2872805266409823,-0.22712068923353798,3.3326744044540306,-0.034217825448949774,0.3612178799103948,-0.8451535735033078,-0.09870698408189867,-0.09966039521904317,-1.567073803848421,-0.031614285843139876,-0.8077450148970429,-0.8351099068059827,-0.8286133130221092,0.1175331827872742,0.06988635540536386,0.020840988319535667,-0.3628307432379638,0.3294345404357353,-0.08127093910371481,0.6091990476634106,-0.1892573260315699,-0.14581040303757065,-0.9630816027473315,-0.2847489831966868,-0.1806387323170111,2.8619129810258075,-0.10847344766672508,-0.5196859694848587,0.13772658754454975,1.516373678452896,-0.4639695193258203,-0.6814732555472545,-0.32812382932143225,-0.271972490526464,-1.0946822962846077,0.3445228749230673,0.2106663024545522,0.6140505890189172,0.4143590341073228,0.3646834372752278,1248.0,10133.0
